"rtNm ","arsId ","arsId "
"6627","16243","가양3동도시개발9단지아파트"
"6631","16243","가양3동도시개발9단지아파트"
"6642","16243","가양3동도시개발9단지아파트"
"6712","16243","가양3동도시개발9단지아파트"
"6627","16244","가양도시개발9단지.세현고등학교"
"6631","16244","가양도시개발9단지.세현고등학교"
"6645","16244","가양도시개발9단지.세현고등학교"
"6712","16244","가양도시개발9단지.세현고등학교"
"660","16245","염창동아3차아파트.나이아가라호텔"
"6627","16245","염창동아3차아파트.나이아가라호텔"
"6631","16245","염창동아3차아파트.나이아가라호텔"
"6712","16245","염창동아3차아파트.나이아가라호텔"
"672","16245","염창동아3차아파트.나이아가라호텔"
"660","16246","염창동리버파크호텔"
"6627","16246","염창동리버파크호텔"
"6631","16246","염창동리버파크호텔"
"6712","16246","염창동리버파크호텔"
"672","16246","염창동리버파크호텔"
"660","16247","염창동새마을금고"
"6627","16247","염창동새마을금고"
"6631","16247","염창동새마을금고"
"6712","16247","염창동새마을금고"
"672","16247","염창동새마을금고"
"660","16248","염창동새마을금고"
"6627","16248","염창동새마을금고"
"6631","16248","염창동새마을금고"
"6712","16248","염창동새마을금고"
"672","16248","염창동새마을금고"
"660","16249","염창동한마음.관음삼성아파트"
"6627","16249","염창동한마음.관음삼성아파트"
"6631","16249","염창동한마음.관음삼성아파트"
"6712","16249","염창동한마음.관음삼성아파트"
"672","16249","염창동한마음.관음삼성아파트"
"660","16250","염창동관음삼성아파트"
"6627","16250","염창동관음삼성아파트"
"6631","16250","염창동관음삼성아파트"
"6712","16250","염창동관음삼성아파트"
"672","16250","염창동관음삼성아파트"
"660","16251","태영.삼성한사랑아파트"
"6627","16251","태영.삼성한사랑아파트"
"6631","16251","태영.삼성한사랑아파트"
"6712","16251","태영.삼성한사랑아파트"
"672","16251","태영.삼성한사랑아파트"
"강서04","16251","태영.삼성한사랑아파트"
"660","16252","금호.한솔아파트"
"6627","16252","금호.한솔아파트"
"6631","16252","금호.한솔아파트"
"6712","16252","금호.한솔아파트"
"672","16252","금호.한솔아파트"
"강서04","16252","금호.한솔아파트"
"660","16253","블루나인비지니스센터.이마트"
"6627","16253","블루나인비지니스센터.이마트"
"6631","16253","블루나인비지니스센터.이마트"
"6712","16253","블루나인비지니스센터.이마트"
"672","16253","블루나인비지니스센터.이마트"
"강서04","16253","블루나인비지니스센터.이마트"
"660","16254","블루나인비지니스센터.이마트"
"6627","16254","블루나인비지니스센터.이마트"
"6631","16254","블루나인비지니스센터.이마트"
"6712","16254","블루나인비지니스센터.이마트"
"672","16254","블루나인비지니스센터.이마트"
"660","16255","이마트.강서소방서"
"6642","16255","이마트.강서소방서"
"672","16255","이마트.강서소방서"
"660","16256","강서소방서.이마트.증미역"
"6645","16256","강서소방서.이마트.증미역"
"672","16256","강서소방서.이마트.증미역"
"강서04","16256","강서소방서.이마트.증미역"
"6642","16257","가양역.현대프린스텔"
"672","16257","가양역.현대프린스텔"
"강서04","16257","가양역.현대프린스텔"
"660","16258","가양역.현대아파트"
"6627","16258","가양역.현대아파트"
"672","16258","가양역.현대아파트"
"652","16259","가양역.우성아파트"
"6632","16259","가양역.우성아파트"
"672","16259","가양역.우성아파트"
"652","16260","가양역.우성아파트"
"660","16260","가양역.우성아파트"
"6632","16260","가양역.우성아파트"
"672","16260","가양역.우성아파트"
"652","16261","SBS공개홀"
"660","16261","SBS공개홀"
"6632","16261","SBS공개홀"
"672","16261","SBS공개홀"
"652","16262","SBS공개홀"
"6632","16262","SBS공개홀"
"672","16262","SBS공개홀"
"6645","16263","가양4.5단지상가앞"
"660","16264","서울서진학교"
"6630","16264","서울서진학교"
"6642","16264","서울서진학교"
"6712","16264","서울서진학교"
"652","16265","등촌동대림아파트"
"672","16265","등촌동대림아파트"
"652","16266","강서한강자이아파트"
"6657","16266","강서한강자이아파트"
"672","16266","강서한강자이아파트"
"652","16267","가양동CJ주식회사"
"6657","16267","가양동CJ주식회사"
"672","16267","가양동CJ주식회사"
"652","16268","가양동CJ주식회사"
"672","16268","가양동CJ주식회사"
"6631","16269","양천초등학교.겸재정선미술관"
"6642","16269","양천초등학교.겸재정선미술관"
"672","16269","양천초등학교.겸재정선미술관"
"강서06","16269","양천초등학교.겸재정선미술관"
"6642","16270","양천초등학교.겸재정선미술관"
"672","16270","양천초등학교.겸재정선미술관"
"강서06","16270","양천초등학교.겸재정선미술관"
"6631","16271","겸재정선미술관.서울식물원"
"6642","16271","겸재정선미술관.서울식물원"
"672","16271","겸재정선미술관.서울식물원"
"6631","16272","겸재정선미술관.서울식물원"
"6642","16272","겸재정선미술관.서울식물원"
"6712","16272","겸재정선미술관.서울식물원"
"672","16272","겸재정선미술관.서울식물원"
"6631","16273","마곡실내배드민턴장"
"6642","16273","마곡실내배드민턴장"
"6712","16273","마곡실내배드민턴장"
"672","16273","마곡실내배드민턴장"
"6631","16274","마곡실내배드민턴장"
"6642","16274","마곡실내배드민턴장"
"6712","16274","마곡실내배드민턴장"
"672","16274","마곡실내배드민턴장"
"6631","16275","서남물재생센터"
"6712","16275","서남물재생센터"
"672","16275","서남물재생센터"
"6631","16276","서남물재생센터"
"6712","16276","서남물재생센터"
"672","16276","서남물재생센터"
"6631","16277","서남환경공원"
"6712","16277","서남환경공원"
"672","16277","서남환경공원"
"6631","16278","서남환경공원"
"6647","16278","서남환경공원"
"6712","16278","서남환경공원"
"672","16278","서남환경공원"
"6631","16279","방화동도시개발2단지아파트"
"6647","16279","방화동도시개발2단지아파트"
"6712","16279","방화동도시개발2단지아파트"
"672","16279","방화동도시개발2단지아파트"
"6631","16280","방화동도시개발2단지아파트"
"6712","16280","방화동도시개발2단지아파트"
"672","16280","방화동도시개발2단지아파트"
"6629","16283","방화동동부센트레빌아파트"
"6648","16283","방화동동부센트레빌아파트"
"6712","16283","방화동동부센트레빌아파트"
"672","16283","방화동동부센트레빌아파트"
"N65","16283","방화동동부센트레빌아파트"
"6629","16284","방화동동부센트레빌아파트"
"6648","16284","방화동동부센트레빌아파트"
"6712","16284","방화동동부센트레빌아파트"
"672","16284","방화동동부센트레빌아파트"
"N65","16284","방화동동부센트레빌아파트"
"605","16285","방화사거리"
"6631","16285","방화사거리"
"6647","16285","방화사거리"
"672","16285","방화사거리"
"672","16285","방화사거리"
"N26","16285","방화사거리"
"N65","16285","방화사거리"
"605","16286","방화사거리"
"6631","16286","방화사거리"
"6647","16286","방화사거리"
"672","16286","방화사거리"
"672","16286","방화사거리"
"N26","16286","방화사거리"
"N65","16286","방화사거리"
"605","16287","개화산역"
"6631","16287","개화산역"
"6647","16287","개화산역"
"672","16287","개화산역"
"672","16287","개화산역"
"N26","16287","개화산역"
"N65","16287","개화산역"
"605","16288","개화산역"
"6631","16288","개화산역"
"6647","16288","개화산역"
"672","16288","개화산역"
"672","16288","개화산역"
"N26","16288","개화산역"
"N65","16288","개화산역"
"6630","16291","등촌3동천주교회"
"6712","16291","등촌3동천주교회"
"6630","16292","등촌3동천주교회"
"6645","16292","등촌3동천주교회"
"6712","16292","등촌3동천주교회"
"6632","16293","등촌3동5단지아파트.등촌고등학교"
"6642","16293","등촌3동5단지아파트.등촌고등학교"
"6632","16294","등촌3동5단지아파트.등촌고등학교"
"6645","16294","등촌3동5단지아파트.등촌고등학교"
"6632","16295","등촌3동주공4단지아파트"
"6642","16295","등촌3동주공4단지아파트"
"6632","16296","등촌동부영아파트"
"6645","16296","등촌동부영아파트"
"6630","16297","등촌3동주공10단지아파트"
"6632","16297","등촌3동주공10단지아파트"
"6642","16297","등촌3동주공10단지아파트"
"6712","16297","등촌3동주공10단지아파트"
"6630","16298","등촌3동대림아파트"
"6632","16298","등촌3동대림아파트"
"6712","16298","등촌3동대림아파트"
"6647","16301","마곡13단지힐스테이트아파트"
"6647","16302","다솔마을.강서농수산물도매시장"
"651","16303","강서공업고등학교"
"6629","16303","강서공업고등학교"
"651","16304","방화동도시개발1.2단지아파트"
"6629","16304","방화동도시개발1.2단지아파트"
"651","16305","서울항공비즈니스고등학교"
"6631","16305","서울항공비즈니스고등학교"
"6647","16305","서울항공비즈니스고등학교"
"6648","16305","서울항공비즈니스고등학교"
"N65","16305","서울항공비즈니스고등학교"
"651","16306","서울항공비즈니스고등학교"
"6631","16306","서울항공비즈니스고등학교"
"6648","16306","서울항공비즈니스고등학교"
"N65","16306","서울항공비즈니스고등학교"
"651","16307","공항중학교"
"6631","16307","공항중학교"
"6645","16307","공항중학교"
"6647","16307","공항중학교"
"651","16308","공항중학교"
"6631","16308","공항중학교"
"6645","16308","공항중학교"
"6647","16308","공항중학교"
"652","16309","양천향교역"
"6630","16309","양천향교역"
"6642","16309","양천향교역"
"6657","16309","양천향교역"
"강서06","16309","양천향교역"
"6647","16321","방신전통시장"
"6647","16322","방화주유소"
"6632","16326","제과점앞"
"6647","16326","제과점앞"
"6632","16327","공항동천주교회"
"6647","16327","공항동천주교회"
"652","16328","강서한방병원"
